beneficiary_id,employed,employment_type,employer_name,job_role,salary_monthly,employment_date,job_duration_months
7970,True,Wage,Infosys,Driver,13412.06,2023-03-06,8
8725,True,Wage,Amazon,Driver,16853.96,2023-03-05,6
115,True,Self,Flipkart,Associate,20061.29,2023-04-11,8
6573,True,Wage,Infosys,Analyst,24914.58,2023-04-07,24
3446,True,Self,Amazon,Associate,16493.81,2023-04-16,15
6445,True,Self,Infosys,Associate,23425.28,2023-01-20,20
355,True,Wage,Infosys,Driver,24302.67,2023-01-24,17
2202,True,Self,Amazon,Operator,14544.91,2023-02-21,10
3105,True,Wage,Infosys,Driver,21843.96,2023-05-09,14
3821,True,Self,TCS,Operator,22063.07,2023-05-26,15
6557,True,Wage,TCS,Driver,11882.19,2023-04-07,15
6482,True,Self,Flipkart,Associate,20085.51,2023-04-25,8
9599,True,Self,Infosys,Associate,17012.89,2023-01-31,22
2010,True,Wage,TCS,Driver,10929.37,2023-03-14,8
8965,True,Wage,Amazon,Analyst,16828.84,2023-04-19,10
8858,True,Wage,Amazon,Associate,13118.27,2023-02-21,7
8204,True,Self,Amazon,Driver,15521.41,2023-03-29,13
8410,True,Wage,Local Shop,Analyst,20981.34,2023-05-17,24
3363,True,Self,Local Shop,Driver,11672.69,2023-01-08,8
3867,True,Wage,TCS,Driver,17274.18,2023-05-01,19
164,True,Wage,Local Shop,Operator,20711.76,2023-02-15,15
3036,True,Wage,Infosys,Driver,24419.36,2023-01-16,23
7734,True,Self,Local Shop,Analyst,14183.37,2023-01-09,15
2032,True,Wage,TCS,Operator,21808.78,2023-05-12,20
7795,True,Wage,TCS,Operator,15545.55,2023-01-08,14
8511,True,Self,Flipkart,Associate,22032.63,2023-03-29,11
5852,True,Self,Infosys,Operator,24167.73,2023-03-17,23
5232,True,Wage,Amazon,Driver,17692.07,2023-04-05,17
887,True,Self,TCS,Driver,20556.46,2023-05-28,20
7856,True,Wage,Amazon,Driver,17240.53,2023-05-31,17
8992,True,Self,Infosys,Associate,12154.35,2023-05-26,14
5668,True,Self,TCS,Operator,21323.72,2023-03-05,11
156,True,Self,TCS,Associate,19800.79,2023-04-30,16
2752,True,Wage,Infosys,Analyst,21023.07,2023-02-12,15
8860,True,Self,Infosys,Associate,19554.5,2023-04-18,11
5269,True,Self,Local Shop,Operator,24989.62,2023-03-05,16
7054,True,Wage,TCS,Associate,13106.11,2023-01-23,17
5183,True,Self,Local Shop,Operator,16585.67,2023-04-22,8
3015,True,Self,Local Shop,Driver,19886.5,2023-02-27,10
762,True,Self,Infosys,Analyst,17505.05,2023-02-03,6
5961,True,Wage,Infosys,Analyst,11913.04,2023-03-21,15
7465,True,Wage,Infosys,Associate,23784.45,2023-04-27,10
1628,True,Self,TCS,Associate,11024.49,2023-03-10,21
2139,True,Wage,Infosys,Driver,24617.13,2023-03-18,24
5049,True,Wage,Flipkart,Analyst,23810.74,2023-05-21,9
7891,True,Wage,TCS,Associate,21483.26,2023-03-17,24
508,True,Self,Amazon,Associate,13680.25,2023-04-09,8
8760,True,Self,Local Shop,Driver,23006.25,2023-05-14,20
3756,True,Wage,Infosys,Analyst,16920.2,2023-03-13,11
5878,True,Wage,Flipkart,Operator,13630.05,2023-04-03,24
9530,True,Wage,Flipkart,Associate,16167.78,2023-02-26,23
4344,True,Wage,Local Shop,Operator,19925.29,2023-04-05,11
7456,True,Self,Local Shop,Operator,17665.26,2023-03-15,17
9962,True,Wage,Flipkart,Associate,16854.07,2023-03-16,20
2883,True,Wage,Local Shop,Analyst,16631.44,2023-01-04,12
2727,True,Self,Flipkart,Analyst,11895.28,2023-03-20,20
5551,True,Wage,Amazon,Analyst,23784.36,2023-02-01,24
663,True,Self,Local Shop,Operator,14937.92,2023-04-01,14
8790,True,Self,Amazon,Driver,13324.42,2023-05-27,6
3168,True,Wage,TCS,Driver,13483.81,2023-05-17,20
5237,True,Self,Infosys,Analyst,17084.39,2023-02-12,11
4663,True,Self,Local Shop,Driver,14225.7,2023-03-08,12
6912,True,Self,Local Shop,Associate,20053.5,2023-04-19,20
365,True,Self,Local Shop,Associate,23682.72,2023-03-29,19
5974,True,Self,Flipkart,Associate,17423.65,2023-05-20,16
8881,True,Wage,Local Shop,Operator,13878.51,2023-02-01,16
3333,True,Self,Local Shop,Driver,22746.03,2023-05-21,17
768,True,Wage,Local Shop,Associate,18059.7,2023-02-22,6
7448,True,Wage,Local Shop,Analyst,20918.44,2023-02-02,11
2739,True,Self,TCS,Associate,20345.55,2023-01-28,15
5471,True,Wage,TCS,Driver,11745.22,2023-03-08,18
6309,True,Self,TCS,Associate,22086.61,2023-05-21,10
7551,True,Wage,Infosys,Driver,16369.78,2023-04-02,20
7557,True,Self,Amazon,Operator,10401.34,2023-04-02,10
8552,True,Wage,TCS,Analyst,11579.53,2023-01-08,24
7916,True,Self,Flipkart,Analyst,12985.38,2023-02-06,13
1584,True,Self,TCS,Driver,22744.73,2023-03-05,8
5924,True,Self,Infosys,Associate,19307.94,2023-02-14,9
5113,True,Wage,Local Shop,Analyst,12798.43,2023-04-20,16
6540,True,Wage,Local Shop,Associate,21963.6,2023-05-03,20
5070,True,Wage,TCS,Driver,10679.29,2023-03-01,6
3222,True,Wage,TCS,Associate,21288.22,2023-05-26,16
7367,True,Self,Amazon,Analyst,24238.3,2023-01-07,18
931,True,Self,Infosys,Operator,16731.5,2023-05-26,21
1579,True,Self,Flipkart,Driver,23886.41,2023-03-20,9
1874,True,Self,Local Shop,Operator,11954.08,2023-01-09,8
806,True,Self,Flipkart,Operator,22831.6,2023-04-15,7
3730,True,Wage,Local Shop,Driver,14161.6,2023-01-22,7
7755,True,Wage,Amazon,Analyst,16189.79,2023-01-13,20
1476,True,Wage,Infosys,Analyst,16108.48,2023-02-15,16
2728,True,Wage,Flipkart,Analyst,11160.0,2023-04-17,18
1651,True,Self,Local Shop,Driver,10632.79,2023-02-19,22
1667,True,Wage,Infosys,Associate,17171.66,2023-01-24,16
8669,True,Self,Flipkart,Associate,23028.82,2023-05-02,18
4076,True,Self,TCS,Operator,13126.91,2023-01-04,14
5243,True,Self,Amazon,Driver,18370.86,2023-03-12,21
942,True,Wage,Flipkart,Associate,20299.8,2023-03-29,14
9977,True,Wage,Amazon,Associate,21725.37,2023-03-27,20
9037,True,Wage,Flipkart,Driver,12910.2,2023-02-08,22
6752,True,Wage,TCS,Operator,15581.61,2023-05-23,18
7056,True,Self,Flipkart,Analyst,10936.65,2023-02-13,11
9822,True,Wage,TCS,Operator,20569.48,2023-05-17,22
1233,True,Self,Infosys,Analyst,12638.0,2023-05-02,17
7576,True,Wage,TCS,Associate,22488.55,2023-05-09,18
5713,True,Wage,Flipkart,Driver,22172.96,2023-03-18,11
7372,True,Self,Flipkart,Associate,24929.56,2023-05-15,24
1138,True,Self,Flipkart,Associate,16618.47,2023-05-29,19
6534,True,Wage,TCS,Associate,18396.22,2023-03-05,18
9664,True,Self,TCS,Analyst,10147.52,2023-02-25,11
1770,True,Wage,Amazon,Operator,23546.82,2023-01-21,20
1652,True,Wage,Flipkart,Driver,16928.64,2023-03-01,24
1555,True,Wage,Flipkart,Associate,20961.0,2023-01-16,14
9025,True,Wage,Amazon,Operator,13228.74,2023-01-14,8
6542,True,Wage,TCS,Analyst,21262.17,2023-03-08,18
2277,True,Wage,Flipkart,Driver,10920.73,2023-02-18,12
4470,True,Self,Infosys,Analyst,11335.45,2023-01-12,21
2157,True,Self,Flipkart,Associate,12911.58,2023-02-03,22
5275,True,Self,Infosys,Operator,13765.42,2023-01-14,6
3578,True,Self,Infosys,Operator,19060.35,2023-02-04,6
8145,True,Self,Amazon,Driver,23011.79,2023-05-01,16
506,True,Wage,TCS,Associate,13135.73,2023-03-19,6
7680,True,Self,Amazon,Analyst,24100.56,2023-03-09,17
3468,True,Self,Flipkart,Driver,15555.04,2023-04-30,8
324,True,Self,Local Shop,Associate,11422.52,2023-03-13,18
6987,True,Wage,Flipkart,Analyst,14374.17,2023-04-07,24
1721,True,Self,Amazon,Associate,24853.49,2023-05-27,8
9273,True,Self,Flipkart,Analyst,18875.82,2023-02-17,23
6434,True,Self,Local Shop,Analyst,24231.77,2023-01-16,18
8630,True,Wage,TCS,Analyst,15156.28,2023-04-01,13
4384,True,Wage,Infosys,Associate,18123.48,2023-01-20,24
3172,True,Self,TCS,Driver,12495.69,2023-05-21,23
9366,True,Wage,Infosys,Associate,15659.62,2023-01-16,15
4204,True,Self,TCS,Analyst,22140.15,2023-02-13,6
3418,True,Wage,Amazon,Analyst,15707.89,2023-04-25,15
2129,True,Self,Amazon,Analyst,19057.45,2023-03-07,9
4814,True,Wage,Local Shop,Operator,23288.4,2023-04-15,7
5185,True,Self,Amazon,Associate,22275.57,2023-04-09,18
7919,True,Self,Local Shop,Driver,23290.41,2023-01-11,18
5034,True,Self,TCS,Analyst,24859.26,2023-04-13,6
4737,True,Self,TCS,Driver,17209.04,2023-03-27,13
6296,True,Wage,Local Shop,Driver,14736.76,2023-05-28,23
1387,True,Wage,Local Shop,Operator,21319.39,2023-05-28,19
9871,True,Wage,Local Shop,Associate,20806.9,2023-01-03,6
8501,True,Wage,Local Shop,Associate,11876.7,2023-01-03,18
1177,True,Self,Flipkart,Operator,11956.13,2023-05-03,16
2163,True,Self,TCS,Analyst,20048.04,2023-02-26,6
1080,True,Self,TCS,Driver,18915.22,2023-03-14,8
5286,True,Self,Flipkart,Analyst,11900.87,2023-04-11,10
4308,True,Wage,Amazon,Associate,24328.54,2023-03-04,15
5587,True,Self,Infosys,Operator,20202.91,2023-05-05,14
4981,True,Self,Infosys,Driver,17371.6,2023-01-19,13
5720,True,Wage,Local Shop,Analyst,10523.11,2023-01-02,23
5850,True,Wage,Flipkart,Operator,10511.18,2023-03-27,7
9411,True,Wage,Infosys,Operator,19262.55,2023-02-22,13
837,True,Wage,Infosys,Driver,12784.09,2023-03-28,16
4097,True,Self,Flipkart,Operator,22570.81,2023-01-12,24
3040,True,Self,Flipkart,Analyst,19730.58,2023-03-29,15
6310,True,Self,Amazon,Driver,19819.48,2023-04-12,15
5613,True,Self,Amazon,Driver,18350.81,2023-02-28,7
9898,True,Wage,Infosys,Operator,11394.85,2023-02-14,17
6769,True,Wage,Amazon,Associate,17276.07,2023-04-13,14
432,True,Wage,Flipkart,Operator,11959.04,2023-03-12,22
4951,True,Wage,Infosys,Driver,14218.85,2023-02-26,6
8312,True,Wage,Local Shop,Driver,19203.89,2023-03-14,18
7580,True,Self,Amazon,Driver,21230.26,2023-03-04,13
862,True,Self,Amazon,Driver,22182.18,2023-05-18,22
7111,True,Self,Flipkart,Associate,13857.85,2023-04-29,13
5591,True,Self,Amazon,Associate,18688.73,2023-04-23,8
4451,True,Wage,Flipkart,Operator,22328.33,2023-05-05,24
8433,True,Wage,TCS,Operator,18567.36,2023-04-21,7
4931,True,Wage,Local Shop,Associate,18783.73,2023-03-19,19
2193,True,Wage,Local Shop,Driver,12326.49,2023-04-07,23
2140,True,Self,Amazon,Operator,16184.73,2023-03-08,24
9661,True,Wage,Infosys,Operator,19454.57,2023-03-18,14
9858,True,Wage,Infosys,Analyst,16307.37,2023-03-09,15
3243,True,Self,Flipkart,Driver,17728.08,2023-04-29,17
4662,True,Wage,Flipkart,Associate,14005.23,2023-04-30,19
1128,True,Wage,Infosys,Driver,18024.62,2023-05-28,13
8740,True,Self,Amazon,Operator,15365.33,2023-05-13,15
5968,True,Wage,Flipkart,Analyst,18110.47,2023-03-18,15
8906,True,Wage,Amazon,Driver,19759.86,2023-05-30,18
9828,True,Wage,Infosys,Analyst,14351.18,2023-04-22,21
9902,True,Wage,Local Shop,Driver,24350.44,2023-04-25,12
1049,True,Self,Infosys,Operator,13431.66,2023-03-14,12
8007,True,Wage,TCS,Operator,19398.27,2023-02-06,17
852,True,Self,Local Shop,Associate,21432.78,2023-03-04,6
9928,True,Wage,Flipkart,Associate,15219.29,2023-05-15,7
1658,True,Wage,Amazon,Analyst,13079.72,2023-05-06,9
5,True,Self,TCS,Analyst,14404.22,2023-01-20,11
3047,True,Self,Flipkart,Analyst,21859.57,2023-04-16,8
5714,True,Wage,TCS,Operator,11819.61,2023-05-15,18
3094,True,Wage,TCS,Operator,24050.82,2023-03-08,14
9307,True,Wage,TCS,Analyst,10371.29,2023-04-21,7
5603,True,Self,Infosys,Operator,18012.88,2023-02-10,9
2722,True,Self,Flipkart,Operator,21094.75,2023-01-30,24
869,True,Wage,Flipkart,Analyst,18633.22,2023-01-03,18
2115,True,Self,TCS,Driver,15151.32,2023-04-11,19
5873,True,Self,Infosys,Analyst,22892.57,2023-01-04,7
7534,True,Wage,TCS,Operator,17423.58,2023-03-16,8
7846,True,Self,Amazon,Operator,22258.84,2023-05-04,19
8129,True,Self,Amazon,Associate,23879.48,2023-04-21,20
1448,True,Self,Amazon,Operator,23789.26,2023-04-23,21
6226,True,Self,Amazon,Associate,19423.17,2023-02-18,18
3487,True,Self,Infosys,Operator,13680.14,2023-02-28,13
5621,True,Self,Flipkart,Driver,10357.48,2023-01-19,15
4081,True,Self,Amazon,Operator,15601.44,2023-05-15,21
4480,True,Wage,Flipkart,Analyst,10817.38,2023-01-06,10
9376,True,Self,TCS,Analyst,11486.73,2023-05-19,21
8001,True,Wage,Flipkart,Analyst,15549.47,2023-05-24,14
458,True,Self,TCS,Driver,17760.28,2023-04-03,9
2273,True,Self,Amazon,Analyst,22923.86,2023-05-26,16
2105,True,Self,Flipkart,Analyst,20639.08,2023-04-29,10
1384,True,Wage,Flipkart,Driver,14863.1,2023-03-02,7
1247,True,Wage,Local Shop,Associate,13719.03,2023-03-04,6
127,True,Self,Local Shop,Driver,16078.05,2023-04-20,11
5087,True,Wage,Flipkart,Driver,10159.54,2023-05-17,10
3591,True,Self,Flipkart,Associate,15088.95,2023-01-01,16
9223,True,Self,Amazon,Operator,18750.54,2023-02-22,21
3260,True,Self,Infosys,Associate,15971.59,2023-02-28,17
4601,True,Wage,Infosys,Operator,16235.97,2023-01-23,11
8287,True,Self,Infosys,Analyst,10987.93,2023-01-29,15
2062,True,Wage,TCS,Analyst,16150.71,2023-03-15,11
9285,True,Self,Infosys,Driver,23278.93,2023-03-31,17
6522,True,Self,TCS,Driver,23282.79,2023-04-01,12
774,True,Self,Amazon,Operator,17454.9,2023-03-05,11
4790,True,Self,TCS,Associate,18056.46,2023-01-20,22
5748,True,Wage,TCS,Operator,22030.73,2023-01-10,6
6986,True,Wage,TCS,Driver,18804.0,2023-04-21,23
8798,True,Self,Amazon,Operator,22756.3,2023-01-13,23
1587,True,Self,Infosys,Operator,21749.84,2023-02-13,10
1759,True,Self,Infosys,Analyst,10432.49,2023-01-16,22
9251,True,Wage,Flipkart,Operator,13818.0,2023-05-03,18
3789,True,Wage,TCS,Associate,16649.16,2023-04-06,22
5711,True,Self,Local Shop,Analyst,21516.77,2023-01-01,15
890,True,Wage,Amazon,Operator,21519.32,2023-03-12,20
8521,True,Wage,Infosys,Associate,11338.17,2023-01-26,13
9021,True,Wage,Amazon,Associate,18257.86,2023-04-01,8
5962,True,Self,Infosys,Associate,19958.64,2023-05-30,8
346,True,Wage,Amazon,Operator,19162.27,2023-05-13,21
1564,True,Self,Flipkart,Analyst,15513.71,2023-03-27,7
9721,True,Self,TCS,Associate,14134.3,2023-03-13,18
5607,True,Wage,Local Shop,Driver,16077.72,2023-04-14,7
2976,True,Wage,Local Shop,Operator,15927.65,2023-04-20,18
6128,True,Self,Infosys,Driver,17181.01,2023-04-28,22
6551,True,Self,Infosys,Driver,17062.59,2023-04-12,21
7698,True,Wage,Flipkart,Analyst,19321.2,2023-05-11,24
7543,True,Wage,Infosys,Associate,20840.31,2023-02-20,19
865,True,Self,TCS,Driver,19714.49,2023-04-03,24
7457,True,Wage,TCS,Operator,13668.83,2023-05-15,24
3520,True,Self,Local Shop,Operator,10985.7,2023-02-24,17
2142,True,Wage,TCS,Analyst,22612.0,2023-01-04,21
7303,True,Wage,Infosys,Associate,10343.34,2023-03-31,14
6827,True,Wage,Flipkart,Driver,21735.51,2023-01-14,16
2975,True,Wage,Infosys,Driver,15761.67,2023-04-02,18
2100,True,Self,TCS,Driver,12879.89,2023-04-14,21
3233,True,Wage,Flipkart,Associate,19069.03,2023-03-30,8
7026,True,Self,Flipkart,Analyst,17834.91,2023-01-24,10
2682,True,Self,Infosys,Associate,11984.27,2023-03-25,17
7852,True,Self,TCS,Operator,20950.8,2023-05-30,13
6462,True,Self,Local Shop,Associate,22949.67,2023-04-12,19
1796,True,Wage,Infosys,Operator,18580.38,2023-05-23,20
8711,True,Self,Infosys,Driver,18071.63,2023-03-07,17
5026,True,Self,TCS,Operator,18940.12,2023-03-29,8
9818,True,Self,Amazon,Analyst,20563.16,2023-04-22,23
8210,True,Wage,Flipkart,Associate,13959.26,2023-04-25,15
5370,True,Self,Local Shop,Operator,11162.23,2023-02-01,24
4853,True,Wage,Infosys,Driver,24357.43,2023-05-17,13
589,True,Self,Amazon,Analyst,23874.9,2023-04-08,18
7003,True,Wage,Amazon,Associate,14786.11,2023-02-22,20
8372,True,Self,Amazon,Analyst,17267.98,2023-05-16,14
224,True,Self,TCS,Driver,11513.66,2023-04-04,19
8625,True,Self,Local Shop,Driver,14569.84,2023-02-07,10
9566,True,Self,TCS,Associate,22531.46,2023-05-06,18
8838,True,Wage,Flipkart,Associate,18447.25,2023-02-11,6
5309,True,Self,Local Shop,Analyst,14594.07,2023-02-13,10
5677,True,Self,Infosys,Analyst,10327.7,2023-02-26,15
1689,True,Self,Local Shop,Driver,12375.35,2023-05-19,18
7276,True,Self,Infosys,Associate,22029.36,2023-01-30,13
5640,True,Self,Local Shop,Analyst,10752.46,2023-01-03,16
894,True,Wage,Flipkart,Analyst,10570.66,2023-03-21,24
116,True,Self,Local Shop,Driver,22838.04,2023-03-19,7
1447,True,Wage,Amazon,Driver,19255.55,2023-05-13,11
7756,True,Wage,Infosys,Associate,14285.04,2023-01-29,15
3044,True,Self,Amazon,Associate,10324.14,2023-04-25,14
5377,True,Self,TCS,Driver,22222.22,2023-02-23,19
1018,True,Wage,Local Shop,Operator,16512.04,2023-05-17,6
9853,True,Self,Amazon,Operator,17539.63,2023-03-01,8
5666,True,Wage,Flipkart,Operator,18018.03,2023-04-17,10
3668,True,Self,Amazon,Driver,23971.78,2023-02-10,8
6375,True,Wage,Flipkart,Associate,22041.97,2023-05-01,11
1686,True,Wage,Local Shop,Driver,23321.42,2023-03-12,13
7310,True,Self,Infosys,Associate,20945.77,2023-01-16,19
2607,True,Wage,TCS,Analyst,12631.47,2023-01-06,9
1611,True,Wage,Infosys,Operator,11219.74,2023-01-16,24
3857,True,Wage,TCS,Analyst,20534.91,2023-03-14,24
4040,True,Wage,TCS,Associate,12815.28,2023-05-02,24
7498,True,Wage,Local Shop,Analyst,12004.39,2023-01-29,16
9927,True,Wage,Infosys,Analyst,13690.28,2023-01-16,12
7933,True,Wage,TCS,Operator,21721.53,2023-01-05,23
7349,True,Self,TCS,Operator,15830.63,2023-02-15,16
5781,True,Self,Local Shop,Associate,17720.59,2023-02-04,9
8505,True,Self,Amazon,Driver,24410.71,2023-01-16,14
9817,True,Self,Amazon,Driver,20951.05,2023-05-10,13
2532,True,Wage,Flipkart,Operator,22682.94,2023-02-13,15
6204,True,Self,Amazon,Operator,14119.84,2023-01-20,8
8891,True,Self,Local Shop,Operator,15324.02,2023-03-20,12
6595,True,Wage,Local Shop,Analyst,22708.93,2023-02-23,15
1072,True,Self,Local Shop,Analyst,10436.56,2023-01-21,12
261,True,Self,Infosys,Operator,22798.02,2023-02-15,9
9412,True,Wage,Infosys,Operator,10982.75,2023-02-03,13
7016,True,Self,Local Shop,Operator,23773.28,2023-01-08,8
4219,True,Wage,Local Shop,Analyst,16749.69,2023-03-05,11
2671,True,Self,Infosys,Analyst,12608.75,2023-02-28,14
2614,True,Self,Infosys,Operator,17307.23,2023-02-18,14
2786,True,Self,TCS,Driver,17791.16,2023-04-03,6
2512,True,Self,Infosys,Operator,10146.07,2023-04-08,22
2888,True,Wage,Amazon,Driver,22331.54,2023-03-26,12
5053,True,Wage,Infosys,Operator,15355.14,2023-04-26,21
9286,True,Self,Flipkart,Operator,24534.82,2023-05-26,19
103,True,Self,Amazon,Operator,24908.7,2023-02-20,12
2410,True,Self,Amazon,Driver,18989.21,2023-02-27,22
690,True,Self,Flipkart,Analyst,12297.9,2023-05-15,21
9124,True,Wage,Infosys,Operator,17517.05,2023-03-29,17
725,True,Self,Flipkart,Associate,17237.31,2023-01-17,18
363,True,Wage,TCS,Associate,24746.66,2023-04-03,7
9217,True,Wage,Amazon,Operator,12374.29,2023-04-27,17
5493,True,Self,Amazon,Driver,20432.52,2023-04-09,9
7744,True,Wage,TCS,Driver,12234.92,2023-01-14,20
4032,True,Self,Infosys,Operator,11266.88,2023-03-25,22
6704,True,Self,TCS,Operator,14616.81,2023-02-24,21
3070,True,Wage,Local Shop,Driver,15766.03,2023-04-23,23
2270,True,Self,Flipkart,Operator,21533.26,2023-04-27,7
6480,True,Self,Flipkart,Driver,21779.47,2023-03-01,7
8597,True,Self,Local Shop,Driver,21180.33,2023-04-27,14
4405,True,Self,Local Shop,Analyst,21878.6,2023-03-17,8
8873,True,Wage,Flipkart,Driver,21615.82,2023-05-23,18
3815,True,Wage,Infosys,Driver,13136.01,2023-05-27,16
8211,True,Self,Amazon,Driver,15608.33,2023-02-22,7
7858,True,Wage,Infosys,Operator,22781.54,2023-04-05,21
4739,True,Self,Flipkart,Associate,12154.09,2023-02-27,23
6828,True,Wage,Flipkart,Associate,20100.87,2023-01-22,13
9801,True,Self,Flipkart,Associate,17360.81,2023-05-28,22
7893,True,Wage,Amazon,Associate,21317.68,2023-01-15,9
1613,True,Self,Infosys,Analyst,23005.65,2023-03-05,8
8717,True,Self,Infosys,Analyst,10734.45,2023-05-26,9
4489,True,Self,TCS,Analyst,19299.06,2023-01-31,22
1783,True,Self,Local Shop,Analyst,19558.47,2023-05-15,10
1274,True,Wage,TCS,Operator,24297.92,2023-05-09,14
726,True,Wage,Infosys,Driver,17714.34,2023-03-12,11
4724,True,Self,Infosys,Associate,24197.72,2023-01-03,8
7682,True,Self,Infosys,Driver,13389.4,2023-01-27,18
4430,True,Wage,Local Shop,Analyst,21756.42,2023-03-25,9
7382,True,Self,Infosys,Operator,19939.3,2023-05-28,11
8892,True,Wage,Flipkart,Associate,21618.08,2023-02-11,7
174,True,Wage,Local Shop,Analyst,21874.11,2023-05-12,8
4969,True,Wage,TCS,Analyst,13289.47,2023-01-03,15
1854,True,Self,Amazon,Analyst,20020.73,2023-01-20,24
3612,True,Self,TCS,Driver,14969.21,2023-05-12,14
1836,True,Wage,Local Shop,Analyst,17661.36,2023-03-09,9
9168,True,Wage,Local Shop,Associate,14766.9,2023-05-30,13
5455,True,Self,TCS,Operator,22924.86,2023-03-02,19
7108,True,Self,Infosys,Driver,18216.96,2023-03-02,15
5160,True,Wage,Infosys,Associate,18300.82,2023-03-03,21
7954,True,Self,Infosys,Analyst,10137.18,2023-02-03,13
452,True,Self,Flipkart,Operator,21755.53,2023-05-22,11
1953,True,Wage,Local Shop,Analyst,15228.33,2023-02-23,9
2005,True,Self,TCS,Driver,12747.18,2023-01-23,17
6293,True,Wage,Amazon,Associate,14407.53,2023-02-23,11
9677,True,Wage,Infosys,Operator,19213.11,2023-05-09,15
5418,True,Wage,Local Shop,Associate,19012.28,2023-04-11,11
1912,True,Wage,Flipkart,Driver,12943.32,2023-04-02,20
3896,True,Self,TCS,Associate,20301.14,2023-01-24,18
1016,True,Self,Amazon,Driver,22000.22,2023-05-30,13
7158,True,Wage,Local Shop,Analyst,24965.5,2023-02-13,12
9330,True,Self,Infosys,Associate,10205.16,2023-04-28,13
1498,True,Wage,Infosys,Associate,17030.69,2023-05-03,8
4002,True,Self,Amazon,Driver,15321.38,2023-02-08,24
4640,True,Self,Flipkart,Operator,17465.11,2023-03-14,14
323,True,Self,TCS,Analyst,10329.32,2023-04-05,18
7575,True,Wage,Local Shop,Associate,15447.69,2023-04-18,14
1706,True,Wage,Local Shop,Driver,17565.09,2023-04-07,20
5707,True,Wage,Flipkart,Operator,23157.41,2023-04-18,12
5610,True,Self,Local Shop,Associate,11440.49,2023-03-05,6
9889,True,Self,TCS,Operator,16760.5,2023-05-12,21
1370,True,Self,Infosys,Driver,14277.66,2023-03-10,11
7791,True,Self,Infosys,Analyst,17637.95,2023-04-19,24
1399,True,Self,Amazon,Associate,23686.85,2023-01-28,23
2782,True,Self,TCS,Associate,18198.28,2023-04-13,21
5577,True,Self,Amazon,Analyst,11408.33,2023-02-18,12
1737,True,Wage,TCS,Analyst,24028.18,2023-03-25,12
9750,True,Wage,Infosys,Associate,12468.2,2023-01-30,23
6479,True,Wage,Infosys,Analyst,12036.43,2023-04-05,8
7509,True,Wage,Local Shop,Associate,16697.0,2023-04-16,14
9786,True,Self,Flipkart,Operator,12837.61,2023-02-02,13
8976,True,Self,Amazon,Analyst,11664.96,2023-03-27,8
4968,True,Self,TCS,Driver,10034.74,2023-01-14,14
565,True,Wage,Infosys,Associate,10872.02,2023-03-11,21
284,True,Self,Amazon,Driver,17889.02,2023-05-21,7
178,True,Self,Amazon,Associate,18696.67,2023-03-01,13
4358,True,Self,Infosys,Operator,11089.25,2023-04-04,7
