beneficiary_id,feedback_text,rating,feedback_date,sentiment_score
2758,Excellent content,5,2023-06-17T14:00:00,0.68
2759,Could be better,5,2023-06-17T12:00:00,0.4
2760,Very helpful,5,2023-06-07T18:00:00,0.7
2761,Very helpful,5,2023-06-20T16:00:00,0.8
2762,Could be better,4,2023-06-07T11:00:00,0.33
2763,Could be better,4,2023-06-21T18:00:00,0.46
2764,Very helpful,3,2023-06-17T16:00:00,0.6
2765,Too fast,4,2023-06-12T10:00:00,0.58
2766,Very helpful,4,2023-06-15T15:00:00,0.34
2767,Very helpful,4,2023-06-10T17:00:00,0.46
2768,Excellent content,4,2023-06-01T15:00:00,0.48
2769,Could be better,3,2023-06-12T16:00:00,0.63
2770,Could be better,2,2023-06-18T14:00:00,0.73
2771,Could be better,3,2023-06-28T14:00:00,0.6
2772,Could be better,4,2023-06-05T15:00:00,0.53
2773,Excellent content,4,2023-06-07T16:00:00,0.47
2774,Very helpful,4,2023-06-07T16:00:00,0.57
2775,Excellent content,4,2023-06-16T18:00:00,0.39
2776,Very helpful,5,2023-06-11T14:00:00,0.87
2777,Too fast,5,2023-06-25T15:00:00,0.94
2778,Excellent content,4,2023-06-10T10:00:00,0.48
2779,Could be better,4,2023-06-10T09:00:00,0.65
2780,Too fast,4,2023-06-18T11:00:00,0.8
2781,Could be better,4,2023-06-17T18:00:00,0.87
2782,Too fast,4,2023-06-19T10:00:00,0.67
2783,Could be better,5,2023-06-11T15:00:00,0.3
2784,Could be better,4,2023-06-18T11:00:00,0.81
2785,Very helpful,5,2023-06-25T18:00:00,0.74
2786,Too fast,3,2023-06-28T17:00:00,0.74
2787,Too fast,4,2023-06-27T12:00:00,0.32
2788,Could be better,4,2023-06-07T11:00:00,0.91
2789,Very helpful,3,2023-06-23T12:00:00,0.75
2790,Could be better,2,2023-06-27T12:00:00,0.54
2791,Too fast,3,2023-06-01T13:00:00,0.41
2792,Too fast,5,2023-06-09T09:00:00,0.65
2793,Excellent content,4,2023-06-09T11:00:00,0.95
2794,Excellent content,4,2023-06-13T16:00:00,0.9
2795,Very helpful,4,2023-06-10T09:00:00,0.71
2796,Excellent content,3,2023-06-11T12:00:00,0.68
2797,Could be better,4,2023-06-28T12:00:00,0.36
2798,Excellent content,4,2023-06-25T12:00:00,0.38
2799,Very helpful,3,2023-06-07T13:00:00,0.68
2800,Very helpful,4,2023-06-08T17:00:00,0.42
2801,Very helpful,5,2023-06-17T15:00:00,0.85
2802,Excellent content,3,2023-06-27T18:00:00,0.36
2803,Very helpful,3,2023-06-02T14:00:00,0.47
2804,Could be better,3,2023-06-23T18:00:00,0.79
2805,Very helpful,5,2023-06-19T14:00:00,0.77
2806,Could be better,5,2023-06-09T13:00:00,0.76
2807,Could be better,2,2023-06-18T17:00:00,0.58
2808,Very helpful,4,2023-06-14T10:00:00,0.69
2809,Excellent content,4,2023-06-14T18:00:00,0.95
2810,Excellent content,5,2023-06-21T14:00:00,0.56
2811,Could be better,4,2023-06-24T11:00:00,0.68
2812,Very helpful,5,2023-06-03T15:00:00,0.64
2813,Could be better,3,2023-06-10T15:00:00,0.64
2814,Very helpful,4,2023-06-04T12:00:00,0.43
2815,Excellent content,5,2023-06-18T14:00:00,0.79
2816,Too fast,4,2023-06-04T10:00:00,0.53
2817,Too fast,5,2023-06-07T14:00:00,0.37
2818,Too fast,5,2023-06-17T15:00:00,0.33
2819,Excellent content,4,2023-06-16T15:00:00,0.75
2820,Too fast,3,2023-06-05T18:00:00,0.8
2821,Could be better,4,2023-06-20T18:00:00,0.74
2822,Excellent content,2,2023-06-05T09:00:00,0.42
2823,Too fast,4,2023-06-06T18:00:00,0.77
2824,Could be better,4,2023-06-24T17:00:00,0.52
2825,Too fast,4,2023-06-13T17:00:00,0.41
2826,Could be better,2,2023-06-24T18:00:00,0.8
2827,Too fast,5,2023-06-13T17:00:00,0.92
2828,Could be better,4,2023-06-09T12:00:00,0.71
2829,Very helpful,4,2023-06-15T14:00:00,0.53
2830,Excellent content,5,2023-06-04T18:00:00,0.51
2831,Too fast,2,2023-06-16T16:00:00,0.66
2832,Excellent content,4,2023-06-05T14:00:00,0.53
2833,Too fast,4,2023-06-18T10:00:00,0.4
2834,Excellent content,4,2023-06-19T11:00:00,0.66
2835,Very helpful,4,2023-06-03T09:00:00,0.86
2836,Excellent content,4,2023-06-03T09:00:00,0.91
2837,Excellent content,5,2023-06-24T14:00:00,0.94
2838,Excellent content,5,2023-06-24T17:00:00,0.44
2839,Excellent content,4,2023-06-05T15:00:00,0.63
2840,Excellent content,4,2023-06-07T13:00:00,0.34
2841,Too fast,4,2023-06-04T12:00:00,0.8
2842,Very helpful,3,2023-06-18T13:00:00,0.65
2843,Too fast,2,2023-06-18T09:00:00,0.32
2844,Very helpful,4,2023-06-04T15:00:00,0.88
2845,Could be better,5,2023-06-26T13:00:00,0.61
2846,Very helpful,4,2023-06-05T15:00:00,0.75
2847,Very helpful,4,2023-06-10T14:00:00,0.56
2848,Excellent content,4,2023-06-20T14:00:00,0.75
2849,Excellent content,4,2023-06-08T12:00:00,0.43
2850,Too fast,4,2023-06-04T17:00:00,0.45
2851,Excellent content,5,2023-06-10T15:00:00,0.92
2852,Too fast,3,2023-06-04T13:00:00,0.33
2853,Excellent content,3,2023-06-20T14:00:00,0.5
2854,Excellent content,3,2023-06-20T14:00:00,0.59
2855,Very helpful,5,2023-06-07T14:00:00,0.38
2856,Could be better,4,2023-06-06T09:00:00,0.38
2857,Too fast,5,2023-06-17T12:00:00,0.69
2858,Very helpful,4,2023-06-07T15:00:00,0.36
2859,Too fast,2,2023-06-07T12:00:00,0.88
2860,Very helpful,5,2023-06-05T15:00:00,0.4
2861,Very helpful,3,2023-06-07T09:00:00,0.87
2862,Excellent content,3,2023-06-27T13:00:00,0.61
2863,Very helpful,4,2023-06-27T13:00:00,0.72
2864,Excellent content,5,2023-06-05T12:00:00,0.93
2865,Too fast,4,2023-06-08T18:00:00,0.52
2866,Too fast,4,2023-06-02T12:00:00,0.76
2867,Could be better,4,2023-06-16T13:00:00,0.33
2868,Excellent content,4,2023-06-12T11:00:00,0.68
2869,Could be better,4,2023-06-13T11:00:00,0.76
2870,Could be better,5,2023-06-02T09:00:00,0.76
2871,Could be better,4,2023-06-11T13:00:00,0.36
2872,Could be better,2,2023-06-07T17:00:00,0.64
2873,Could be better,4,2023-06-06T10:00:00,0.87
2874,Too fast,4,2023-06-05T14:00:00,0.93
2875,Could be better,4,2023-06-11T11:00:00,0.5
2876,Could be better,4,2023-06-27T14:00:00,0.42
2877,Could be better,3,2023-06-12T14:00:00,0.92
2878,Very helpful,5,2023-06-12T12:00:00,0.69
2879,Very helpful,5,2023-06-26T17:00:00,0.44
2880,Very helpful,5,2023-06-14T12:00:00,0.73
2881,Could be better,2,2023-06-10T18:00:00,0.85
2882,Very helpful,5,2023-06-24T10:00:00,0.44
2883,Very helpful,3,2023-06-15T14:00:00,0.71
2884,Excellent content,5,2023-06-28T16:00:00,0.56
2885,Too fast,4,2023-06-25T17:00:00,0.52
2886,Could be better,4,2023-06-07T17:00:00,0.7
2887,Very helpful,3,2023-06-01T14:00:00,0.49
2888,Very helpful,4,2023-06-19T15:00:00,0.55
2889,Too fast,4,2023-06-13T12:00:00,0.85
2890,Very helpful,4,2023-06-04T09:00:00,0.44
2891,Could be better,4,2023-06-21T14:00:00,0.88
2892,Could be better,4,2023-06-28T12:00:00,0.61
2893,Could be better,2,2023-06-01T17:00:00,0.94
2894,Excellent content,5,2023-06-27T15:00:00,0.33
2895,Could be better,3,2023-06-25T15:00:00,0.31
2896,Could be better,5,2023-06-18T10:00:00,0.62
2897,Very helpful,5,2023-06-15T18:00:00,0.8
2898,Could be better,4,2023-06-04T14:00:00,0.49
2899,Excellent content,4,2023-06-01T13:00:00,0.36
2900,Could be better,5,2023-06-14T13:00:00,0.45
2901,Too fast,4,2023-06-15T12:00:00,0.45
2902,Too fast,5,2023-06-02T17:00:00,0.57
2903,Too fast,5,2023-06-13T17:00:00,0.62
2904,Very helpful,3,2023-06-06T13:00:00,0.49
2905,Too fast,3,2023-06-25T13:00:00,0.93
2906,Could be better,4,2023-06-03T16:00:00,0.66
2907,Could be better,3,2023-06-13T14:00:00,0.33
2908,Very helpful,5,2023-06-23T16:00:00,0.59
2909,Excellent content,4,2023-06-11T09:00:00,0.65
2910,Could be better,4,2023-06-13T14:00:00,0.35
2911,Excellent content,2,2023-06-14T18:00:00,0.35
2912,Very helpful,5,2023-06-14T15:00:00,0.58
2913,Could be better,3,2023-06-15T14:00:00,0.86
2914,Could be better,2,2023-06-18T17:00:00,0.53
2915,Could be better,4,2023-06-14T16:00:00,0.7
2916,Could be better,3,2023-06-12T17:00:00,0.76
2917,Excellent content,3,2023-06-18T16:00:00,0.78
2918,Very helpful,5,2023-06-01T09:00:00,0.56
2919,Very helpful,2,2023-06-08T14:00:00,0.75
2920,Could be better,4,2023-06-15T12:00:00,0.55
2921,Too fast,3,2023-06-07T10:00:00,0.83
2922,Excellent content,2,2023-06-09T09:00:00,0.6
2923,Too fast,3,2023-06-16T13:00:00,0.84
2924,Too fast,3,2023-06-04T18:00:00,0.55
2925,Excellent content,3,2023-06-16T12:00:00,0.65
2926,Could be better,4,2023-06-11T13:00:00,0.68
2927,Excellent content,5,2023-06-18T18:00:00,0.73
2928,Could be better,4,2023-06-28T18:00:00,0.82
2929,Too fast,5,2023-06-12T12:00:00,0.39
2930,Very helpful,2,2023-06-24T15:00:00,0.61
2931,Excellent content,4,2023-06-07T09:00:00,0.93
2932,Too fast,4,2023-06-11T09:00:00,0.78
2933,Too fast,5,2023-06-05T11:00:00,0.5
2934,Could be better,2,2023-06-16T18:00:00,0.56
2935,Could be better,5,2023-06-13T15:00:00,0.56
2936,Could be better,4,2023-06-26T18:00:00,0.94
2937,Excellent content,4,2023-06-21T09:00:00,0.86
2938,Very helpful,4,2023-06-12T16:00:00,0.41
2939,Very helpful,3,2023-06-20T18:00:00,0.61
2940,Too fast,2,2023-06-22T14:00:00,0.9
2941,Too fast,3,2023-06-10T10:00:00,0.93
2942,Excellent content,2,2023-06-27T11:00:00,0.75
2943,Too fast,3,2023-06-02T16:00:00,0.56
2944,Too fast,3,2023-06-15T13:00:00,0.92
2945,Excellent content,4,2023-06-05T13:00:00,0.39
2946,Excellent content,4,2023-06-16T15:00:00,0.62
2947,Excellent content,3,2023-06-15T10:00:00,0.58
2948,Very helpful,3,2023-06-10T11:00:00,0.67
2949,Very helpful,4,2023-06-26T18:00:00,0.49
2950,Very helpful,4,2023-06-26T11:00:00,0.76
2951,Too fast,4,2023-06-17T13:00:00,0.59
2952,Excellent content,4,2023-06-07T14:00:00,0.52
2953,Very helpful,3,2023-06-21T17:00:00,0.82
2954,Could be better,3,2023-06-04T12:00:00,0.87
2955,Excellent content,2,2023-06-13T17:00:00,0.47
2956,Very helpful,3,2023-06-22T17:00:00,0.46
2957,Too fast,4,2023-06-11T14:00:00,0.79
2958,Excellent content,2,2023-06-21T11:00:00,0.88
2959,Very helpful,3,2023-06-11T16:00:00,0.66
2960,Could be better,4,2023-06-24T11:00:00,0.87
2961,Could be better,4,2023-06-17T09:00:00,0.45
2962,Excellent content,2,2023-06-09T09:00:00,0.82
2963,Too fast,4,2023-06-28T16:00:00,0.33
2964,Very helpful,4,2023-06-23T11:00:00,0.4
2965,Very helpful,3,2023-06-20T10:00:00,0.7
2966,Excellent content,4,2023-06-27T13:00:00,0.76
2967,Very helpful,2,2023-06-28T13:00:00,0.38
2968,Excellent content,3,2023-06-27T15:00:00,0.8
2969,Very helpful,4,2023-06-17T11:00:00,0.31
2970,Excellent content,4,2023-06-12T15:00:00,0.62
2971,Too fast,4,2023-06-20T12:00:00,0.73
2972,Excellent content,2,2023-06-07T13:00:00,0.66
2973,Too fast,3,2023-06-16T10:00:00,0.85
2974,Very helpful,2,2023-06-05T14:00:00,0.39
2975,Too fast,4,2023-06-18T12:00:00,0.65
2976,Excellent content,4,2023-06-05T18:00:00,0.33
2977,Excellent content,4,2023-06-14T14:00:00,0.76
2978,Excellent content,5,2023-06-02T15:00:00,0.51
2979,Very helpful,5,2023-06-17T09:00:00,0.84
2980,Too fast,4,2023-06-13T12:00:00,0.78
2981,Very helpful,3,2023-06-13T14:00:00,0.82
2982,Excellent content,2,2023-06-19T12:00:00,0.75
2983,Too fast,4,2023-06-02T12:00:00,0.46
2984,Excellent content,4,2023-06-19T16:00:00,0.56
2985,Excellent content,4,2023-06-22T14:00:00,0.64
2986,Could be better,4,2023-06-28T16:00:00,0.53
2987,Very helpful,3,2023-06-08T15:00:00,0.82
2988,Could be better,4,2023-06-08T12:00:00,0.39
2989,Very helpful,3,2023-06-17T12:00:00,0.62
2990,Too fast,5,2023-06-14T11:00:00,0.38
2991,Too fast,3,2023-06-08T14:00:00,0.63
2992,Very helpful,4,2023-06-15T09:00:00,0.57
2993,Very helpful,3,2023-06-04T16:00:00,0.92
2994,Excellent content,5,2023-06-07T09:00:00,0.79
2995,Excellent content,4,2023-06-03T12:00:00,0.92
2996,Very helpful,5,2023-06-12T11:00:00,0.71
2997,Very helpful,4,2023-06-24T16:00:00,0.59
2998,Could be better,3,2023-06-07T13:00:00,0.72
2999,Very helpful,4,2023-06-12T12:00:00,0.59
3000,Excellent content,5,2023-06-04T17:00:00,0.36
3001,Could be better,4,2023-06-25T13:00:00,0.4
3002,Could be better,3,2023-06-26T12:00:00,0.42
3003,Could be better,4,2023-06-14T14:00:00,0.51
3004,Very helpful,4,2023-06-19T11:00:00,0.87
3005,Very helpful,3,2023-06-13T16:00:00,0.88
3006,Very helpful,4,2023-06-16T11:00:00,0.73
3007,Excellent content,3,2023-06-22T15:00:00,0.57
3008,Could be better,3,2023-06-15T10:00:00,0.87
3009,Very helpful,4,2023-06-12T18:00:00,0.39
3010,Very helpful,4,2023-06-20T15:00:00,0.92
3011,Very helpful,5,2023-06-22T12:00:00,0.59
3012,Too fast,4,2023-06-12T13:00:00,0.46
3013,Very helpful,4,2023-06-25T18:00:00,0.43
3014,Excellent content,4,2023-06-16T11:00:00,0.5
3015,Too fast,4,2023-06-03T17:00:00,0.49
3016,Very helpful,2,2023-06-11T13:00:00,0.85
3017,Too fast,3,2023-06-11T09:00:00,0.64
3018,Too fast,4,2023-06-22T10:00:00,0.82
3019,Very helpful,2,2023-06-23T09:00:00,0.43
3020,Too fast,4,2023-06-09T09:00:00,0.43
3021,Excellent content,2,2023-06-11T18:00:00,0.77
3022,Very helpful,3,2023-06-08T16:00:00,0.46
3023,Excellent content,5,2023-06-06T11:00:00,0.34
3024,Too fast,2,2023-06-08T13:00:00,0.91
3025,Excellent content,3,2023-06-12T10:00:00,0.93
3026,Too fast,4,2023-06-22T09:00:00,0.69
3027,Could be better,4,2023-06-23T15:00:00,0.86
3028,Could be better,4,2023-06-24T15:00:00,0.34
3029,Could be better,3,2023-06-05T18:00:00,0.66
3030,Too fast,4,2023-06-04T15:00:00,0.59
3031,Very helpful,4,2023-06-22T17:00:00,0.69
3032,Very helpful,4,2023-06-28T13:00:00,0.66
3033,Excellent content,4,2023-06-23T12:00:00,0.58
3034,Too fast,4,2023-06-27T12:00:00,0.76
3035,Excellent content,3,2023-06-17T14:00:00,0.68
3036,Very helpful,3,2023-06-28T13:00:00,0.75
3037,Too fast,5,2023-06-13T15:00:00,0.33
3038,Too fast,4,2023-06-28T16:00:00,0.33
3039,Very helpful,4,2023-06-07T16:00:00,0.74
3040,Could be better,3,2023-06-02T14:00:00,0.72
3041,Could be better,5,2023-06-07T14:00:00,0.47
3042,Too fast,4,2023-06-08T17:00:00,0.55
3043,Excellent content,2,2023-06-07T15:00:00,0.52
3044,Very helpful,4,2023-06-19T10:00:00,0.67
3045,Very helpful,2,2023-06-24T11:00:00,0.78
3046,Excellent content,4,2023-06-12T15:00:00,0.33
3047,Very helpful,4,2023-06-12T15:00:00,0.49
3048,Could be better,4,2023-06-22T13:00:00,0.62
3049,Very helpful,4,2023-06-25T16:00:00,0.72
3050,Too fast,3,2023-06-18T16:00:00,0.63
3051,Excellent content,3,2023-06-12T14:00:00,0.3
3052,Very helpful,4,2023-06-20T12:00:00,0.73
3053,Too fast,4,2023-06-23T15:00:00,0.59
3054,Too fast,3,2023-06-07T14:00:00,0.86
3055,Could be better,4,2023-06-26T09:00:00,0.72
3056,Too fast,5,2023-06-02T13:00:00,0.57
3057,Very helpful,4,2023-06-28T17:00:00,0.51
3058,Could be better,3,2023-06-20T18:00:00,0.42
3059,Very helpful,4,2023-06-04T09:00:00,0.9
3060,Excellent content,3,2023-06-15T11:00:00,0.88
3061,Excellent content,4,2023-06-23T12:00:00,0.58
3062,Excellent content,4,2023-06-24T13:00:00,0.58
3063,Could be better,5,2023-06-22T18:00:00,0.6
3064,Very helpful,3,2023-06-14T10:00:00,0.83
3065,Excellent content,4,2023-06-07T13:00:00,0.93
3066,Excellent content,3,2023-06-19T16:00:00,0.91
3067,Could be better,4,2023-06-23T14:00:00,0.35
3068,Excellent content,5,2023-06-06T11:00:00,0.7
3069,Very helpful,5,2023-06-12T16:00:00,0.62
3070,Excellent content,4,2023-06-13T15:00:00,0.94
3071,Too fast,2,2023-06-06T14:00:00,0.36
3072,Excellent content,3,2023-06-09T16:00:00,0.77
3073,Very helpful,3,2023-06-07T10:00:00,0.46
3074,Could be better,4,2023-06-08T17:00:00,0.56
3075,Very helpful,3,2023-06-09T13:00:00,0.51
3076,Very helpful,4,2023-06-03T10:00:00,0.86
3077,Very helpful,4,2023-06-11T16:00:00,0.39
3078,Excellent content,4,2023-06-09T12:00:00,0.37
3079,Could be better,5,2023-06-10T15:00:00,0.57
3080,Very helpful,4,2023-06-05T12:00:00,0.48
3081,Too fast,4,2023-06-22T09:00:00,0.64
3082,Excellent content,5,2023-06-07T09:00:00,0.38
3083,Could be better,5,2023-06-16T12:00:00,0.65
3084,Very helpful,3,2023-06-23T14:00:00,0.71
3085,Excellent content,4,2023-06-09T16:00:00,0.77
3086,Very helpful,3,2023-06-27T17:00:00,0.86
3087,Very helpful,4,2023-06-10T16:00:00,0.65
3088,Could be better,4,2023-06-23T11:00:00,0.85
3089,Very helpful,4,2023-06-06T11:00:00,0.69
3090,Very helpful,4,2023-06-27T17:00:00,0.73
3091,Very helpful,3,2023-06-04T15:00:00,0.92
3092,Could be better,2,2023-06-02T14:00:00,0.71
3093,Excellent content,5,2023-06-15T14:00:00,0.54
3094,Too fast,2,2023-06-25T17:00:00,0.6
3095,Excellent content,4,2023-06-14T16:00:00,0.34
3096,Could be better,4,2023-06-09T10:00:00,0.3
3097,Too fast,5,2023-06-03T17:00:00,0.41
3098,Excellent content,5,2023-06-08T16:00:00,0.57
3099,Excellent content,4,2023-06-22T15:00:00,0.87
3100,Excellent content,2,2023-06-09T09:00:00,0.34
3101,Excellent content,4,2023-06-04T09:00:00,0.69
3102,Too fast,5,2023-06-27T09:00:00,0.37
3103,Excellent content,5,2023-06-18T14:00:00,0.88
3104,Excellent content,4,2023-06-04T13:00:00,0.63
3105,Excellent content,4,2023-06-14T11:00:00,0.36
3106,Very helpful,4,2023-06-28T13:00:00,0.66
3107,Too fast,3,2023-06-14T12:00:00,0.82
3108,Excellent content,2,2023-06-21T11:00:00,0.31
3109,Excellent content,5,2023-06-05T15:00:00,0.82
3110,Excellent content,3,2023-06-05T17:00:00,0.48
3111,Very helpful,5,2023-06-24T13:00:00,0.38
3112,Very helpful,3,2023-06-22T17:00:00,0.54
3113,Excellent content,2,2023-06-14T14:00:00,0.31
3114,Very helpful,4,2023-06-14T14:00:00,0.67
3115,Excellent content,5,2023-06-11T09:00:00,0.3
3116,Too fast,4,2023-06-07T11:00:00,0.38
3117,Could be better,3,2023-06-19T13:00:00,0.93
3118,Could be better,5,2023-06-23T16:00:00,0.67
3119,Very helpful,4,2023-06-07T10:00:00,0.76
3120,Could be better,5,2023-06-10T12:00:00,0.39
3121,Excellent content,2,2023-06-05T15:00:00,0.65
3122,Too fast,4,2023-06-24T14:00:00,0.8
3123,Very helpful,3,2023-06-15T18:00:00,0.57
3124,Excellent content,3,2023-06-03T13:00:00,0.95
3125,Excellent content,4,2023-06-24T13:00:00,0.62
3126,Too fast,5,2023-06-03T18:00:00,0.93
3127,Too fast,4,2023-06-17T18:00:00,0.57
3128,Could be better,4,2023-06-10T12:00:00,0.63
3129,Could be better,5,2023-06-07T11:00:00,0.31
3130,Too fast,4,2023-06-09T11:00:00,0.77
3131,Too fast,4,2023-06-14T16:00:00,0.53
3132,Excellent content,2,2023-06-03T09:00:00,0.54
3133,Too fast,2,2023-06-01T11:00:00,0.89
3134,Excellent content,4,2023-06-08T09:00:00,0.84
3135,Very helpful,5,2023-06-16T12:00:00,0.8
3136,Very helpful,3,2023-06-05T16:00:00,0.37
3137,Too fast,4,2023-06-23T14:00:00,0.31
3138,Very helpful,4,2023-06-25T11:00:00,0.8
3139,Very helpful,2,2023-06-19T11:00:00,0.92
3140,Too fast,4,2023-06-11T12:00:00,0.31
3141,Could be better,4,2023-06-11T09:00:00,0.93
3142,Very helpful,5,2023-06-01T12:00:00,0.78
3143,Very helpful,4,2023-06-18T17:00:00,0.56
3144,Excellent content,4,2023-06-04T15:00:00,0.42
3145,Too fast,3,2023-06-02T09:00:00,0.37
3146,Too fast,2,2023-06-05T11:00:00,0.82
3147,Too fast,4,2023-06-24T16:00:00,0.3
3148,Very helpful,3,2023-06-17T15:00:00,0.39
3149,Very helpful,5,2023-06-16T15:00:00,0.95
3150,Excellent content,5,2023-06-21T13:00:00,0.56
3151,Too fast,3,2023-06-07T10:00:00,0.4
3152,Excellent content,3,2023-06-21T11:00:00,0.8
3153,Too fast,4,2023-06-20T11:00:00,0.52
3154,Excellent content,5,2023-06-15T13:00:00,0.6
3155,Very helpful,4,2023-06-01T18:00:00,0.85
3156,Excellent content,3,2023-06-13T10:00:00,0.89
3157,Excellent content,4,2023-06-03T11:00:00,0.81
3158,Too fast,5,2023-06-12T14:00:00,0.45
3159,Too fast,5,2023-06-24T11:00:00,0.95
3160,Excellent content,5,2023-06-06T11:00:00,0.93
3161,Excellent content,3,2023-06-12T11:00:00,0.67
3162,Excellent content,5,2023-06-15T14:00:00,0.91
3163,Too fast,3,2023-06-20T15:00:00,0.58
3164,Very helpful,2,2023-06-14T10:00:00,0.63
3165,Too fast,3,2023-06-17T15:00:00,0.65
3166,Very helpful,2,2023-06-14T12:00:00,0.53
3167,Very helpful,4,2023-06-28T14:00:00,0.35
3168,Could be better,5,2023-06-09T16:00:00,0.84
3169,Too fast,4,2023-06-10T13:00:00,0.38
3170,Very helpful,5,2023-06-27T10:00:00,0.72
3171,Could be better,4,2023-06-03T17:00:00,0.94
3172,Too fast,5,2023-06-11T17:00:00,0.87
3173,Excellent content,4,2023-06-26T13:00:00,0.31
3174,Could be better,4,2023-06-19T18:00:00,0.81
3175,Very helpful,5,2023-06-24T13:00:00,0.78
3176,Excellent content,5,2023-06-18T18:00:00,0.91
3177,Too fast,4,2023-06-14T18:00:00,0.43
3178,Excellent content,4,2023-06-06T09:00:00,0.45
3179,Excellent content,5,2023-06-12T12:00:00,0.37
3180,Very helpful,4,2023-06-16T13:00:00,0.3
3181,Excellent content,4,2023-06-25T12:00:00,0.54
3182,Could be better,4,2023-06-19T13:00:00,0.47
3183,Excellent content,4,2023-06-20T09:00:00,0.64
3184,Too fast,5,2023-06-05T16:00:00,0.64
3185,Very helpful,5,2023-06-03T10:00:00,0.63
3186,Could be better,4,2023-06-24T18:00:00,0.71
3187,Very helpful,5,2023-06-10T12:00:00,0.61
3188,Too fast,4,2023-06-17T14:00:00,0.31
3189,Too fast,5,2023-06-03T14:00:00,0.83
3190,Too fast,4,2023-06-22T17:00:00,0.91
3191,Very helpful,4,2023-06-05T10:00:00,0.9
3192,Excellent content,5,2023-06-11T16:00:00,0.61
3193,Could be better,2,2023-06-23T13:00:00,0.64
3194,Excellent content,4,2023-06-26T12:00:00,0.33
3195,Excellent content,4,2023-06-10T18:00:00,0.31
3196,Could be better,4,2023-06-19T16:00:00,0.75
3197,Too fast,4,2023-06-07T15:00:00,0.45
3198,Too fast,2,2023-06-27T17:00:00,0.52
3199,Very helpful,4,2023-06-15T09:00:00,0.94
3200,Very helpful,4,2023-06-16T09:00:00,0.66
3201,Could be better,4,2023-06-06T13:00:00,0.77
3202,Very helpful,4,2023-06-14T10:00:00,0.77
3203,Very helpful,4,2023-06-04T16:00:00,0.53
3204,Very helpful,3,2023-06-15T17:00:00,0.7
3205,Too fast,4,2023-06-18T09:00:00,0.64
3206,Could be better,3,2023-06-10T10:00:00,0.72
3207,Excellent content,3,2023-06-04T12:00:00,0.43
3208,Could be better,3,2023-06-15T12:00:00,0.41
3209,Excellent content,2,2023-06-09T17:00:00,0.49
3210,Could be better,3,2023-06-07T17:00:00,0.37
3211,Very helpful,4,2023-06-18T09:00:00,0.83
3212,Could be better,4,2023-06-23T18:00:00,0.74
3213,Too fast,5,2023-06-01T16:00:00,0.51
3214,Very helpful,4,2023-06-11T17:00:00,0.72
3215,Very helpful,4,2023-06-10T10:00:00,0.39
3216,Too fast,2,2023-06-13T11:00:00,0.82
3217,Excellent content,5,2023-06-02T10:00:00,0.51
3218,Very helpful,4,2023-06-07T13:00:00,0.81
3219,Too fast,2,2023-06-07T10:00:00,0.85
3220,Could be better,5,2023-06-01T14:00:00,0.8
3221,Very helpful,3,2023-06-06T17:00:00,0.92
3222,Excellent content,4,2023-06-28T17:00:00,0.58
3223,Too fast,3,2023-06-18T14:00:00,0.84
3224,Too fast,2,2023-06-28T16:00:00,0.41
3225,Excellent content,3,2023-06-23T12:00:00,0.57
3226,Too fast,3,2023-06-09T10:00:00,0.87
3227,Very helpful,4,2023-06-24T18:00:00,0.9
3228,Excellent content,3,2023-06-22T11:00:00,0.36
